"province","district","ward","id","code","name","address","email","latitude","longitude"
"Hưng Yên","Huyện Yên Mỹ","Xã Giai Phạm",2355,"2355","Bưu Cục Yên Mỹ-Hưng Yên","Huyện Yên Mỹ - Hưng Yên","",20.9377676,106.0244871
"Bình Thuận","Huyện Hàm Thuận Bắc","Xã Hàm Thắng",2356,"2356","Bưu Cục Hàm Thuận Nam-Bình Thuận","KDC Lại An Viên,Thôn Thắng Thuận Xã Hàm Thắng Huyện Hàm Thuận Bắc","duy.ph@ghn.vn",10.9558098,108.1157894
"Bình Thuận","Huyện Tánh Linh","Xã Đức Bình",2357,"2357","Bưu Cục 158 Quốc lộ 55-Tánh Linh-Bình Thuận","158 Quốc lộ 55, xã Đức Bình, huyện Tánh Linh, tỉnh Bình Thuận","duy.ph@ghn.vn",11.1069444,107.7306148
"Hồ Chí Minh","Quận Phú Nhuận","Phường 13",2358,"2358","Bưu Cục 352 Huỳnh Văn Bánh-Q.Phú Nhuận-HCM","352 Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận, Thành Phố Hồ Chí Minh","",10.79188,106.670816
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2359,"KhoLayPhuNhuan","Kho l?y hàng shop l?n Phú Nhu?n_H? Chí Minh","Qu?n Phú Nhu?n - H? Chí Minh","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2360,"KhoLayThuanAn","Kho L?y Hàng Thu?n An_Bình Duong","Th? Xã Thu?n An - Bình Duong","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2362,"MocHoaLA","Kho giao nh?n M?c Hóa_Long An","Huy?n M?c Hóa - Long An","",0,0
"Đà Nẵng","Quận Sơn Trà","Phường An Hải Bắc",2449,"2449","Bưu Cục 70 Đỗ Anh Hàn-Q.Sơn Trà-Đà Nẵng","70 Đỗ Anh Hàn, phường An Hải Bắc, quận Sơn Trà, TP Đà Nẵng","",16.0819037,108.2347724
"Đà Nẵng","Quận Ngũ Hành Sơn","Phường Mỹ An",2450,"2450","Bưu Cục 18 An Dương Vương-Q.Ngũ Hành Sơn-Đà Nẵng","18 An Dương Vương, phường Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng","",16.0496677,108.2352801
"Hồ Chí Minh","Quận 12","Phường Đông Hưng Thuận",2451,"2451","Bưu Cục 1130 Đông Hưng Thuận 05-Q.12-HCM","Thửa đất số 1128, 1130, tờ bản đồ số 1, phường Đông Hưng Thuận, Quận 12, TP.HCM (gần số 22 Đông Hưng Thuận 5)","",10.8390821,106.621627
"Hồ Chí Minh","Quận 12","Phường Thạnh Lộc",2452,"2452","Bưu Cục 198 Thạnh Lộc 15-Q.12-HCM","198C Đường Thạnh Lộc 15, Khu Phố 3C, Phường Thạnh Lộc, Quận 12, TP.HCM","",10.8694847,106.6924142
"Hồ Chí Minh","Quận 8","Phường 4",2453,"2453","Bưu Cục 291A Nguyễn Duy-Q.8-HCM","291A Nguyễn Duy, Phường 9, Quận 8, Thành Phố Hồ Chí Minh","",10.7445249,106.668321
"Đồng Nai","Thành phố Biên Hòa","Phường An Bình",2454,"2454","Bưu Cục 109/3 Trần Quốc Toản-Biên Hòa-Đồng Nai","1093 Trần Quốc Toản, Phường An Bình, Biên Hòa, Đồng Nai","",10.936463,106.851721
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2363,"TanThanhLA","Kho giao nh?n Tân Th?nh_Long An","Huy?n Tân Th?nh - Long An","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2365,"M2MDaLat-444PDP","M2M Ðà L?t-444 PDP","","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2366,"M2MDucTrong-17/22 QL20","M2M Ð?c Tr?ng-17/22 QL20","","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2367,"M2MÐakLak-10LQÐ","M2M Ð?k L?k-10 LQÐ","","",0,0
"Đồng Nai","Thành phố Biên Hòa","Xã Phước Tân",2379,"2379","Bưu Cục Phước Tân-Biên Hòa-Đồng Nai","Đường D1 - Khu dân cư Cường Thuận - Ấp Vườn Dừa - Phước Tân - Biên Hòa","",10.8984862,106.8927749
"Hải Dương","Huyện Cẩm Giàng","Xã Cẩm Vũ",2380,"2380","Bưu Cục Cẩm Giàng-Hải Dương","Thôn Phú lộc, Xã Cẩm Vũ, Huyện Cẩm Giàng, Tỉnh Hải Dương","",20.9709234,106.2498396
"Hải Dương","Huyện Bình Giang","Xã Thái Học",2381,"2381","Bưu Cục Bình Giang-Hải Dương","Đội 6, Thôn Sồi Tó, Xã Thái Học, Huyện Bình Giang, Tỉnh Hải Dương","",20.8583249,106.2035505
"Nam Định","Huyện Nam Trực","Xã Nam Hùng",2382,"2382","Bưu Cục Nam Trực-Nam Định","Phố Cầu Xã Nam Hùng Huyện Nam Trực Tỉnh Nam Định","",20.3431094,106.2116608
"Nam Định","Huyện Nghĩa Hưng","Xã Nghĩa Sơn",2383,"2383","Bưu Cục Nghĩa Hưng-Nam Định","Đội 8, Thôn Thống Nhất, Xã Nghĩa Sơn, Huyện Nghĩa Hưng, Tỉnh Nam Định","",20.203251,106.178042
"Ninh Bình","Huyện Nho Quan","Xã Văn Phú",2384,"2384","Bưu Cục Nho Quan-Ninh Bình","Thôn Hiền Lương, Xã Văn Phú, Huyện Nho Quan, Tỉnh Ninh Bình","",20.2495127,105.7706876
"Bắc Giang","Huyện Tân Yên","Thị trấn Nhã Nam",2385,"2385","Bưu Cục Tân Yên-Bắc Giang","số nhà 373, phố Bùng, TT Nhã Nam, huyện Tân Yên, tỉnh Bắc Giang","",21.432995,106.099703
"Bắc Giang","Huyện Lạng Giang","Thị trấn Vôi",2386,"2386","Bưu Cục 230 Lê Lợi-Lạng Giang-Bắc Giang","Thôn Ô Chương, Thị trấn Vôi, huyện Lạng Giang, tỉnh Bắc Giang.","",21.3587015,106.2513094
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2387,"M2MDonDuong","M2M Ðon Duong-LacBinh","Thôn L?c Bình, Xã L?c Xuân, Ðon Duong, Lâm Ð?ng.","",0,0
"","","",2389,"2389","Bưu Cục 107 Nguyễn Chí Thanh-Q.Đống Đa-HN","Chung cư Haciso, số 15 ngõ 107 đường Nguyễn Chí Thanh, Phường Láng Thượng, quận Đống Đa, TP. Hà Nội","",21.015249,105.80551
"Đà Nẵng","Quận Cẩm Lệ","Phường Khuê Trung",2390,"2390","Bưu Cục 21 Đặng Văn Ngữ-Q.Cẩm Lệ-Đà Nẵng","21 Đăng Văn Ngữ, Khuê Trung, Quận Cẩm Lệ, TP Đà Nẵng","",16.012197,108.2068121
"Phú Thọ","Huyện Đoan Hùng","Xã Ngọc Quan",2391,"2391","Bưu Cục Đoan Hùng-Phú Thọ","Khu 7, xã Ngọc Quan, huyện Đoan Hùng, tỉnh Phú Thọ","",21.619277,105.1666224
"Tuyên Quang","Huyện Hàm Yên","Thị trấn Tân Yên",2393,"2393","Bưu Cục Hàm Yên-Tuyên Quang","Số 868 tổ dân phố Tân Quang, thị trấn Tân Yên, huyện Hàm Yên, tỉnh Tuyên Quang","",22.0390934,105.0375009
"Hà Giang","Huyện Mèo Vạc","Thị trấn Mèo Vạc",2394,"2394","Bưu Cục Mèo Vạc-Hà Giang","Huyện Mèo Vạc - Hà Giang","",23.1723474,105.4104771
"Lạng Sơn","Huyện Chi Lăng","Thị trấn Đồng Mỏ",2396,"2396","Bưu Cục 68 Khu Ga-Chi Lăng-Lạng Sơn","Khu ga Nam, thị trấn Đồng Mỏ, huyện Chi Lăng, tỉnh Lạng Sơn","",21.6626916,106.5588424
"Lạng Sơn","Huyện Tràng Định","Xã Đại Đồng",2397,"2397","Bưu Cục Tràng ĐỊnh-Lạng Sơn","Thôn Cắp Kẻ, xã Đại Đồng, huyện Tràng Định, tỉnh Lạng Sơn","",22.2544149,106.4686045
"Yên Bái","Huyện Văn Yên","Thị trấn Mậu A",2398,"2398","Bưu Cục 107 Trần Hưng Đạo-Văn Yên-Yên Bái","Số 01, tầng 01 - dãy nhà 2 tầng khu B, Trung Tâm giáo dục thường xuyên, huyện Văn Yên, thị trấn Mậu A, huyện Văn Yên, tỉnh Yên Bái","",21.880714,104.68541
"Khánh Hòa","Thành phố Nha Trang","Phường Vĩnh Hải",2399,"2399","Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa","41A đường 2 tháng 4, phường Vĩnh Hòa, thành phố Nha Trang, tỉnh Khánh Hòa","",12.287364,109.19073
"Hải Dương","Huyện Tứ Kỳ","Thị trấn Tứ Kỳ",2401,"2401","Bưu Cục Tứ Kỳ-Hải Dương","Khu An Nhân Đông, Thị trấn Tứ Kỳ, Huyện Tứ Kỳ, Tỉnh Hải Dương","",20.821687,106.399809
"Thái Bình","Huyện Quỳnh Phụ","Xã An Vũ",2407,"2407","Bưu Cục 201 Nguyễn Du-Quỳnh Phụ-Thái Bình","Thôn Vũ Hạ, Xã An Vũ, Huyện Quỳnh Phụ, Tỉnh Thái Bình","",20.6434197,106.4172078
"Quảng Ninh","Thành phố Cẩm Phả","Phường Cửa Ông",2409,"2409","Bưu cục Cửa Ông-Cẩm Phả-Quảng Ninh","Số nhà 143 tổ 43 Khu 4B1, phường Cửa Ông, TP. Cẩm Phả, Tỉnh Quảng Ninh","",21.0334506,107.3592412
"","","",2412,"2412","Bưu Cục 54 Nguyễn Văn Hưởng-Q.Long Biên-HN","Tổ 7, phường Giang Biên, quận Long Biên, TP Hà Nội","",10.7695274,106.6636276
"","","",2413,"2413","Bưu Cục 54 Thạch Cầu-Q.Long Biên-HN","Tổ 2 phường Long Biên – quận Long Biên – TP Hà Nội","",21.0225982,105.880927
"Quảng Ninh","Thành phố Hạ Long","Phường Hùng Thắng",2414,"2414","Bưu Cục 4B Hùng Thắng-Hạ Long-Quảng Ninh","Tổ 16, Khu 4B, Phường Hùng Thắng, TP. Hạ Long, Tỉnh Quảng Ninh","",20.9707176,107.0131461
"Quảng Ninh","Thành phố Hạ Long","Phường Hoành Bồ",2415,"2415","Bưu Cục 209 Nguyễn Trãi-Hạ Long-Quảng Ninh","Số nhà 209 đường Nguyễn Trãi, Tổ 1 Khu Trới 3, Phường Hoành Bồ, Thành phố Hạ Long, tỉnh Quảng Ninh","",21.0292498,106.9913766
"Tây Ninh","Huyện Tân Châu","Thị trấn Tân Châu",2416,"2416","Bưu Cục 13 đường 30/4-Tân Châu-Tây Ninh","Số 209, Tổ 3, Khu phố 3, Thị trấn Tân Châu, Huyện Tân Châu, Tây Ninh","",11.5518676,106.1732333
"Bình Dương","Thành phố Thủ Dầu Một","Phường Phú Mỹ",2417,"2417","Bưu Cục 870 Huỳnh Văn Lũy-Thủ Dầu Một-Bình Dương","870 Huỳnh Văn Lũy, P.Phú Mỹ, TP.Thủ Dầu Một, Bình Dương","",11.0240777,106.6788661
"Bình Dương","Thị xã Bến Cát","Phường Chánh Phú Hòa",2419,"TanDinhBD","Kho giao nh?n Tân Ð?nh_Bình Duong","Th? xã B?n Cát - Bình Duong","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2421,"KhoLayQ11","Kho l?y hàng shop l?n Qu?n 11_H? Chí Minh","Qu?n 11 - H? Chí Minh","",0,0
"Hồ Chí Minh","Quận 10","Phường 12",2422,"2422","Bưu Cục 16A Lê Hồng Phong-Q.10-HCM 03","16A Lê Hồng Phong","",10.775852,106.670344
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2423,"KhoLayQ5","Kho l?y hàng shop l?n Qu?n 5_H? Chí Minh","Qu?n 5 - H? Chí Minh","",0,0
"Phú Thọ","Huyện Thanh Sơn","Thị trấn Thanh Sơn",2392,"2392","Bưu Cục Thanh Sơn-Phú Thọ","SN 201 Phố Hạ Sơn, thị trấn Thanh Sơn, huyện Thanh Sơn, tỉnh Phú Thọ","",21.2007902,105.1727496
"Sơn La","Huyện Thuận Châu","Thị trấn Thuận Châu",2395,"2395","Bưu Cục Thuận Châu-Sơn La","Tiểu khu 1, thị trấn Thuận Châu, huyện Thuận Châu, Sơn La","",21.4485904,103.6800598
"Hải Dương","Huyện Kinh Môn","Xã Thượng Quận",2400,"2400","Bưu Cục Kinh Môn-Hải Dương","Thôn Xa Lá, Xã Thượng Quận, Huyện Kinh Môn, Tỉnh Hải Dương","",20.9966082,106.4953357
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2403,"M2MDucTrong536Ql20","M2M Ð?c Tr?ng - 536 QL20","536 QL 20, TT Liên Nghia , Ð?c Tr?ng, Lâm Ð?ng","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2405,"2405","B2B Ð?k L?k-Nguy?n Th? C?m Hoàng","","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2406,"2406","B2B Nha Trang-Ph?m Thái Vu","","",0,0
"Bình Dương","Thành phố Thủ Dầu Một","Phường Chánh Mỹ",2418,"2418","Bưu Cục 08 Ba Mươi Tháng Tư-Thủ Dầu Một-Bình Dương 02","733 Đại Lộ Bình Dương, Phường Chánh Mỹ, TP.Thủ Dầu Một, tỉnh Bình Dương","",10.997753,106.647775
"Hồ Chí Minh","Quận Bình Thạnh","Phường 12",2425,"2425","Bưu Cục 219 Nơ Trang Long-Q.Bình Thạnh-HCM 01","219F Nơ Trang Long, Phường 12, Quận Bình Thạnh, TP.Hồ Chí Minh","",10.816139,106.697724
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2426,"2426","Kho giao nh?n Bình Th?nh 4_H? Chí Minh","Qu?n Bình Th?nh - H? Chí Minh","",0,0
"Hồ Chí Minh","Quận Bình Thạnh","Phường 26",2428,"2428","Bưu Cục 292 Đinh Bộ Lĩnh-Q.Bình Thạnh-HCM","292 Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, TP. Hồ Chí Minh","",10.813971,106.710144
"Hồ Chí Minh","Quận 10","Phường 13",2402,"M2MNamBan","M2M Nam Ban","Khu T? Liêm 2, Th? Tr?n Nam Ban, Lâm Hà, Lâm Ð?ng","",11.0027611,106.4362861
"Lâm Đồng","Huyện Đơn Dương","Thị trấn Thạnh Mỹ",2328,"2328","Bưu Cục Đơn Dương-Lâm Đồng","74, Thôn Quảng Hòa, Xã Quảng Lập, Huyện Đơn Dương, Tỉnh Lâm Đồng","",11.74273,108.518848
"Đồng Nai","Huyện Long Thành","Xã Tân Hiệp",2429,"2429","Bưu Cục Long Phước-Long Thành-Đồng Nai","Tổ 5, Ấp 1, xã Tân Hiệp, huyện Long Thành, tình Đồng Nai","",10.685206,107.0364163
"Quảng Ngãi","Thành phố Quảng Ngãi","Phường Nghĩa Lộ",2457,"2457","Bưu Cục Sơn Hà-Quảng Ngãi","340 Nguyễn Công Phương, Phường Nghĩa Lộ, Tp Quảng Ngãi","",10.89214,148.8753
"Bình Thuận","Huyện Tuy Phong","Thị trấn Liên Hương",2459,"2459","Bưu Cục Tuy Phong-Bình Thuận","106 Đường 17 Tháng 4, TT.Liên Hương, Huyện Tuy Phong, Tỉnh Bình Thuận","",11.227603,108.733139
"Nghệ An","Thành phố Vinh","Phường Hưng Dũng",2462,"2462","Bưu Cục 190 Nguyễn Sỹ Sách-TP.Vinh-Nghệ An","190 Nguyễn Sỹ Sách, Khối Trung Đông, Phường Hưng Dũng, TP Vinh, Nghệ An","",18.686459,105.696666
"Hải Phòng","Quận Kiến An","Phường Quán Trữ",2466,"2466","Bưu Cục An Lão-Hải Phòng","Số 277 Hoàng Quốc Việt, Phường Ngọc Sơn, Quận Kiến An, Thành phố Hải Phòng","",20.8325215,106.6651011
"Khánh Hòa","Thành phố Cam Ranh","Phường Cam Nghĩa",2473,"2473","Bưu Cục 81 Nguyễn Chí Thanh-Cam Ranh-Khánh Hòa","81 Nguyễn Chí Thanh Phường Cam Nghĩa Thành Phố Cam Ranh, Tỉnh Khánh Hòa","",11.9878361,109.1963734
"Ninh Bình","Huyện Gia Viễn","Thị trấn Me",2468,"2468","Bưu Cục Gia Viễn-Ninh Bình","Thị trấn Me, huyện Gia Viễn, tỉnh Ninh Bình","",20.346249,105.850577
"Hải Dương","Huyện Thanh Hà","Thị trấn Thanh Hà",2479,"2479","Bưu Cục Thanh Hà-Hải Dương","Đội 10 Thanh Sơn - Thanh Hà - Hải Dương","",20.869654,106.429319
"Hồ Chí Minh","Quận 7","Phường Tân Kiểng",2471,"2471","Bưu Cục Q.4-HCM","37 Bế Văn Cấm, Tân Kiểng, Quận 7","",10.749669,106.710345
"An Giang","Huyện Thoại Sơn","Thị trấn Núi Sập",2474,"2474","Bưu Cục Thoại Sơn-An Giang","Ấp Tây Sơn, Thị Trấn Núi Sập, Huyện Thoại Sơn, Tỉnh An Giang","",10.2549404,105.260015
"","","",2475,"2475","Bưu Cục 15 Hàng Bún-Q.Ba Đình-HN","15 Hàng Bún-Nguyễn Trung Trực-Ba Đình-Hà Nội","",21.043324,105.845677
"","","",2476,"2476","Bưu Cục Yên Nghĩa-Q.Hà Đông-HN","Thôn Do Lộ, Phường Yên Nghĩa, Quận Hà Đông, TP Hà Nội","",20.943291,105.739788
"Lâm Đồng","Thành phố Đà Lạt","Phường 6",2477,"2477","Bưu Cục 168 Ngô Quyền-Đà Lạt-Lâm Đồng","168 Ngô Quyền, Phường 06, thành phố Đà Lạt, Tỉnh Lâm Đồng","",11.957699,108.42761
"Bình Dương","Thị xã Thuận An","Phường Lái Thiêu",2478,"2478","Bưu Cục Lái Thiêu-Thuận An-Bình Dương","125 Đường 3 tháng 2 Khu Phố Đông Tư, Phường Lái Thiêu, Thành Phố Thuận An, Bình Dương","",10.913983,106.701868
"Đà Nẵng","Quận Liên Chiểu","Phường Hòa Khánh Bắc",1058,"1058","Bưu Cục 254-256 Âu Cơ-Q.Liên Chiểu-Đà Nẵng","254-256 Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","",16.071382,108.143126
"","","",2480,"2480","Bưu Cục Vĩnh Hưng-Q.Hoàng Mai-HN","Tổ 27, Phường Vĩnh Hưng, Quận Hoàng Mai, TP Hà Nội.","",20.990029,105.872582
"","","",2481,"2481","Bưu Cục 5B Thanh Đàm-Q.Hoàng Mai-HN","5B Thanh Đàm, Phường Thanh Trì, Quận Hoàng Mai, TP Hà Nội.","",20.993147,105.890853
"","","",2482,"2482","Bưu Cục Hoàng Liệt-Q.Hoàng Mai-HN","21 Thanh Liệt, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội","",20.968667,105.819619
"Hải Dương","Huyện Thanh Miện","Xã Tứ Cường",2483,"2483","Bưu Cục Thanh Miện_Hải Dương","Quốc Lộ 20B xã Tứ Cương , Thanh Miện , Hải Dương","",20.778023,106.245204
"Hải Dương","Huyện Nam Sách","Thị trấn Nam Sách",2484,"2484","Bưu Cục 148 Nguyễn Đăng Lành-Nam Sách-Hải Dương","148 nguyễn đăng lành , khu nguyễn văn trỗi , thị trấn Nam Sách, Hải Dương","",21.0017228,106.3344552
"Hồ Chí Minh","Quận Gò Vấp","Phường 8",2485,"2485","Bưu Cục 796 Quang Trung-Q.Gò Vấp-HCM","796 Quang Trung, Phường 8, Quận Gò Vấp, Thành Phố Hồ Chí Minh","",10.837421,106.655115
"","","",2490,"2490","Bưu Cục 116A Phạm Văn Đồng-Q.Cầu Giấy-HN","116A Phạm Văn Đồng-Q.Cầu giấy-HN","",21.043062,105.780688
"Đắk Lắk","Huyện Ea Kar","Xã Cư Huê",2496,"2496","Bưu Cục Ea Knop-Ea Kar-Đắk Lắk","KM 51 Thôn An Cư,Xã Cư Huê,Huyện Eakar,Đăk Lăk","",12.809466,108.440979
"Hồ Chí Minh","Quận 11","Phường 14",2544,"ৰ","123","HCM-Gò Vấp","",10.75,106.75
"Hồ Chí Minh","Quận 10","Phường 13",2613,"ਵ","sdsd"," - Bưu Cục 254-256 Âu Cơ-Q.Liên Chiểu-Đà Nẵng","",44,33
"Hồ Chí Minh","Quận 10","Phường 15",2614,"ਸ਼","123","HCM-Gò Vấp","",65,106
"Hồ Chí Minh","Quận 11","Phường 14",2617,"ਹ","re re","","",44,33
"Hồ Chí Minh","Quận 11","Phường 14",2618,"਺","33","","",44,33
"Đà Nẵng","Quận Ngũ Hành Sơn","Phường Khuê Mỹ",2621,"਽","123","BDG-VinMart+-549ADuongDT743A","",10,105
"Hồ Chí Minh","Quận 10","Phường 14",2623,"ਿ","nutristrong ~~!@#$%^^&*()_+|ƯƠPOIUYTREWQASDFGHJKL:""""?><MNBVCXZ?><MNBVCXZ/.,mnbvcxz'';lkjhgfdsa]poiuytrewq=-0987654321","Kho giao nhận Chơn Thành_Bình Phước","",44,33
"Hồ Chí Minh","Quận 9","Phường Long Thạnh Mỹ",2625,"ੁ","time to say"," - Bưu Cục 254-256 Âu Cơ-Q.Liên Chiểu-Đà Nẵng","",44,33
"Hồ Chí Minh","Quận 9","Phường Hiệp Phú",2626,"ੂ","time to say 11","Kho giao nhận Chơn Thành_Bình Phước 1","",44,33
"","","",2630,"2630","123","Big C Trường Chinh","",10,105
"Bình Phước","Huyện Bù Đăng","Xã Đường 10",2455,"2455","Bưu Cục Xã 10-Bù Đăng-Bình Phước","Thôn 1, xã Đường 10, huyện Bù Đăng, tỉnh Bình Phước","",11.94854,107.182
"","","",2456,"2456","Bưu Cục Cầu Bươu-ThanhTrì-HN","150 Cầu Bươu - Yên Xá - Tân Triều - Thanh Trì, Hà Nội","",10.769805189533512,106.66322551276511
"","","",2460,"2460","Bưu Cục 57 Hạ Đình-Q.Thanh Xuân-HN 02","57 Hạ Đình, Thanh Xuân, Hà Nội","",10.7695059,106.6635595
"Hà Nội","Quận Bắc Từ Liêm","Phường Phú Diễn",2463,"2463","Bưu Cục Phú Diễn-Q.Bắc Từ Liêm-HN","Ga Phú Diễn, TDP 14, Phú Diễn, Bắc Từ Liêm, Hà Nội","",21.051298,105.764222
"Nghệ An","Huyện Tân Kỳ","Xã Nghĩa Hoàn",2465,"2465","Bưu Cục Tân Kỳ-Nghệ An","(Đối diện trường tiểu học Nghĩa Hoàn) Xóm Thắm, Xã Nghĩa Hoàn, Tân Kỳ, Nghệ An","",19.133625,105.27404
"Ninh Bình","Huyện Kim Sơn","Thị trấn Phát Diệm",2469,"2469","Bưu Cục Kim Sơn-Ninh Bình","Thị trấn Phát Diệm, huyện Kim Sơn, tỉnh Ninh Bình","",20.090129,106.077579
"","","",2472,"2472","Bưu Cục Ninh Hiệp-Gia Lâm-HN","Phường Đình Bảng, Thị Xã Từ Sơn, Tỉnh Bắc Ninh (mở rộng BC HN)","",21.0851464,105.9427621
"Hồ Chí Minh","Quận Phú Nhuận","Phường 3",2489,"2489","Bưu Cục 456 Nguyễn Kiệm-Q.Phú Nhuận-HCM","456 Nguyễn Kiệm, Phường 3, Quận Phú Nhuận, Thành Phố Hồ Chí Minh","",10.802363,106.679308
"Hồ Chí Minh","Quận 11","Phường 15",2521,"2521","Bưu Cục 41 Đông Tác-Q.Đống Đa-HN","BDG-VinMart+-D7/28KPBinhThuan2","",10.769556,106.663627
"Thanh Hóa","Huyện Nông Cống","Thị trấn Nông Cống",2539,"2539","Bưu Cục Nông Cống-Thanh Hóa","Thôn Thái Hòa 2, Thị trấn Nông Cống, H.Nông Cống, T. Thanh Hóa","",10.77482,106.705307
"Hồ Chí Minh","Quận 10","Phường 11",2581,"ਕ","sds","22","",33,22
"","","",2589,"ਝ","3323","BDG-VinMart+-D7/28KPBinhThuan2","",33,22
"","","",2599,"ਧ","sdsds","𝖆	𝖇	𝖈	𝖉	𝖊	𝖋	𝖌	𝖍	𝖎	𝖏 𝖐	𝖑	𝖒	𝖓	𝖔	𝖕	𝖖	𝖗	𝖘	𝖙 𝖚	𝖛	𝖜	𝖝	𝖞	𝖟	𝕬	𝕭	𝕮	𝕯 𝕰	𝕲	𝕳	𝕴	𝕵	𝕶	𝕷	𝕸	𝕹	𝕺 𝕻	𝕼	𝕽	𝕾	𝕿	𝖀	𝖁	𝖂	𝖃	𝖄 𝖅	𝓪	𝓫	𝓬	𝓭	𝓮	𝓯	𝓰	𝓱	𝓲 𝓳	𝓴	𝓵	𝓶	𝓷	𝓸	𝓹	𝓺	𝓻	𝓼 𝓽	𝓾	𝓿	𝔀	𝔁	𝔂	𝔃	𝓐	𝓑	𝓒 𝓓	𝓔	𝓕	𝓖	𝓗	𝓘	𝓙	𝓚	𝓛	𝓜 𝓝	𝓞	𝓟	𝓠	𝓡	𝓢	𝓣	𝓤	𝓥	𝓦","",10.769556,106.663627
"Đồng Tháp","Huyện Tam Nông","Thị trấn Tràm Chim",2498,"2498","Bưu Cục Tam Nông-Đồng Tháp","Huyện Tam Nông - Đồng Tháp","",1,1
"Hải Phòng","Quận Ngô Quyền","Phường Máy Tơ",2499,"2499","Bưu Cục 29 Nguyễn Trãi-Q.Ngô Quyền-Hải Phòng","29 Nguyễn Trãi, Phường Máy Tơ, Quận Ngô Quyền, Hải Phòng","",20.86627,106.694909
"Hải Phòng","Quận Hải An","Phường Đằng Hải",2500,"2500","Bưu Cục 1056 Nguyễn Bỉnh Khiêm-Q.Hải An-Hải Phòng","1056 Nguyễn Bỉnh Khiêm, Quận Hải An, Hải Phòng","",20.846247,106.71573
"Bình Dương","Thành phố Thủ Dầu Một","Phường Phú Thọ",2776,"2776","Big C Dĩ An 1","Phường Đông Hòa, Thị xã Dĩ An, tỉnh Bình Dươngupdate","",10.98,106.77
"Lâm Đồng","Thành phố Đà Lạt","Phường 10",2788,"2788","Big C Đà Lạt","Cafe Đà Lạt","",11.9466392,108.4902692
"Hồ Chí Minh","Quận 11","Phường 11",2784,"2784","Big C Hạ Long","Cột 5 Phường Hồng Hải, Hạ Long, Quảng Ninh","",10.98,107.98
